id,url,name,name_abbreviation,decision_date,docket_number,first_page,last_page,citations.0.type,citations.0.cite,citations.1.type,citations.1.cite,volume.url,volume.volume_number,volume.barcode,reporter.url,reporter.full_name,reporter.id,court.url,court.name_abbreviation,court.slug,court.id,court.name,jurisdiction.id,jurisdiction.name_long,jurisdiction.url,jurisdiction.slug,jurisdiction.whitelisted,jurisdiction.name,frontend_url,frontend_pdf_url,preview,analysis.word_count,analysis.random_bucket,analysis.sha256,analysis.ocr_confidence,analysis.char_count,analysis.random_id,analysis.pagerank.percentile,analysis.pagerank.raw,analysis.cardinality,analysis.simhash,last_updated,provenance.date_added,provenance.batch,provenance.source,citations.2.type,citations.2.cite,citations.3.type,citations.3.cite,citations.4.type,citations.4.cite
4047658,https://api.case.law/v1/cases/4047658/,"Fred A. MITCHELL, Appellant, v. Robert A. McDONALD, Secretary of Veterans Affairs, Appellee",Mitchell v. McDonald,2015-11-18,No. 13-1245,431,446,official,27 Vet. App. 431,,,https://api.case.law/v1/volumes/32044133497198/,27,32044133497198,https://api.case.law/v1/reporters/938/,West's Veterans Appeals Reporter,938,https://api.case.law/v1/courts/vet-app/,Vet. App.,vet-app,9213,United States Court of Appeals for Veterans Claims,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/vet-app/27/431/,"https://cite.case.law/pdf/4047658/Mitchell%20v.%20McDonald,%2027%20Vet.%20App.%20431%20(2015).pdf",[],9044,62518,c7bd2f917d16fa960061901bd2da6d41eecd11521a355148df20ed2fd9f3df79,0.605,55103,3176330294,0.12703005703591255,4.037307804377483e-08,1520,1:4b6cdf78f3516761,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
5754555,https://api.case.law/v1/cases/5754555/,"Koyode Niran AKINNIYI, Petitioner v. ATTORNEY GENERAL OF the UNITED STATES of America, Respondent",Akinniyi v. Attorney General of the United States,2015-11-23,"Nos. 15-1231, 15-1868",425,429,official,629 F. App'x 425,,,https://api.case.law/v1/volumes/32044133497222/,629,32044133497222,https://api.case.law/v1/reporters/936/,West's Federal Appendix,936,https://api.case.law/v1/courts/3d-cir-2/,3d Cir.,3d-cir-2,8840,United States Court of Appeals for the Third Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f-appx/629/425/,"https://cite.case.law/pdf/5754555/Akinniyi%20v.%20Attorney%20General%20of%20the%20United%20States,%20629%20F.%20App'x%20425%20(2015).pdf",[],1653,27846,12ea175ed56805eace6bfda0c35b9f1b69ab403c798a0a6684efc69eb4553e8a,0.594,10032,4136070342,0.3078462364464173,4.90100025767974e-08,589,1:5b9c53a615454566,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4361870,https://api.case.law/v1/cases/4361870/,"In the matter of Michael Glyn BROWN, Deceased Debtor Rachel Brown, Appellant v. Ronald J. Sommers, Trustee, Appellee Michael Glyn Brown; Lionheart Company, Incorporated; Castlemane, Incorporated; Prorentals, Incorporated; Superior Vehicle Leasing Company, Incorporated; MG Brown Company, L.L.C. Debtors; Judy Lenox, Representative of Michael Glyn Brown; Rachel Brown, Appellants v. Ronald J. Sommers, Trustee, Appellee",Brown v. Sommers,2015-11-24,"Nos. 15-20034, 15-20148",701,717,official,807 F.3d 701,,,https://api.case.law/v1/volumes/32044133495424/,807,32044133495424,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/5th-cir/,5th Cir.,5th-cir,8820,United States Court of Appeals for the Fifth Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/807/701/4361870/,"https://cite.case.law/pdf/4361870/Brown%20v.%20Sommers,%20807%20F.3d%20701%20(2015).pdf",[],7559,63305,a9f420519e2c567940c4959c6d922cd004292289cdf6fe9ac4e756e664358efe,0.721,46608,4065589065,0.14823757813889132,4.037307804377483e-08,1377,1:c55e928339401b01,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4363708,https://api.case.law/v1/cases/4363708/,"In the matter of Michael Glyn BROWN, Deceased Debtor. Rachel Brown, Appellant v. Ronald J. Sommers, Trustee, Appellee Michael Glyn Brown; Lionheart Company, Incorporated; Castlemane, Incorporated; Prorentals, Incorporated; Superior Vehicle Leasing Company, Incorporated; MG Brown Company, L.L.C. Debtors; Judy Lenox, Representative of Michael Glyn Brown; Rachel Brown, Appellants v. Ronald J. Sommers, Trustee, Appellee",Brown v. Sommers,2015-11-24,"Nos. 15-20034, 15-20148",701,717,official,807 F.3d 701,,,https://api.case.law/v1/volumes/32044133496166/,543,32044133496166,https://api.case.law/v1/reporters/935/,West's Bankruptcy Reporter,935,https://api.case.law/v1/courts/5th-cir/,5th Cir.,5th-cir,8820,United States Court of Appeals for the Fifth Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/807/701/4363708/,"https://cite.case.law/pdf/4363708/Brown%20v.%20Sommers,%20807%20F.3d%20701%20(2015).pdf",[],7536,21479,abfeb01490d5fd952efe640cea4cf7a770f40bd50af0d1f2af46d87b9b8b8ba1,0.632,46822,1204114407,0.14836963163445738,4.037307804377483e-08,1436,1:455e928339401b01,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4058486,https://api.case.law/v1/cases/4058486/,"State of TEXAS; State of Alabama; State of Georgia; State of Idaho; State of Indiana; State of Kansas; State of Louisiana; State of Montana; State of Nebraska; State of South Carolina; State of South Dakota; State of Utah; State Of West Virginia; State Of Wisconsin; Paul R. Lepage, Governor, State of Maine; Patrick L. McCrory, Governor, State of North Carolina; C.L. ""Butch"" Otter, Governor, State of Idaho; Phil Bryant, Governor, State of Mississippi; State of North Dakota; State of Ohio; State of Oklahoma; State of Florida; State of Arizona; State of Arkansas; Attorney General Bill Schuette; State of Nevada; State of Tennessee, Plaintiffs-Appellees, v. UNITED STATES of America; Jeh Charles Johnson, Secretary, Department of Homeland Security; R. Gil Kerlikowske, Commissioner of U.S. Customs and Border Protection; Ronald D. Vitiello, Deputy Chief of U.S. Border Patrol, U.S. Customs and Border Protection; Sarah R. Saldana, Director of U.S. Immigration and Customs Enforcement; Leon Rodriguez, Director of U.S. Citizenship and Immigration Services, Defendants-Appellants",Texas v. United States,2015-11-25,No. 15-40238,134,230,official,809 F.3d 134,,,https://api.case.law/v1/volumes/32044133497230/,809,32044133497230,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/5th-cir/,5th Cir.,5th-cir,8820,United States Court of Appeals for the Fifth Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/809/134/,"https://cite.case.law/pdf/4058486/Texas%20v.%20United%20States,%20809%20F.3d%20134%20(2015).pdf",[],48734,8866,c1bc998d662bdc8bdd53b6f7ae9a0ce4f6980aa24a2df385b7e6447d3f2ea1a2,0.708,311400,3095798434,0.9329397984716932,4.865685128127003e-07,6167,1:bb78e3466b0f77c1,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
6773979,https://api.case.law/v1/cases/6773979/,"Michael A. HOWARD v. CULLMAN COUNTY and Barry Willingham, Revenue Commissioner of Cullman County",Howard v. Cullman County,2015-12-04,1140748,478,494,official,198 So. 3d 478,,,https://api.case.law/v1/volumes/32044133501254/,198,32044133501254,https://api.case.law/v1/reporters/1025/,"Southern Reporter, Third Series",1025,https://api.case.law/v1/courts/ala/,Ala.,ala,10895,Alabama Supreme Court,23,Alabama,https://api.case.law/v1/jurisdictions/ala/,ala,False,Ala.,https://cite.case.law/so-3d/198/478/,"https://cite.case.law/pdf/6773979/Howard%20v.%20Cullman%20County,%20198%20So.%203d%20478%20(2015).pdf",[],8918,40467,4b5e05e6a8fe2fb52eefa6ec440a44b116f443e0284ca30593f10c5c2a40a35e,0.586,52924,3322846739,0.29097061056787055,4.6450913826272195e-08,1636,1:afe1d70c2d4aad40,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
6839481,https://api.case.law/v1/cases/6839481/,"Gerald W. SCAFIDI, Wheel-In Park and Campgrounds, Inc., a Mississippi Corporation, Wheel-Inn Trailer Park, Inc., a Mississippi Corporation, and Scafidi's Wheel-Inn Restaurant, Inc., a Mississippi Corporation v. Jo Ann S. HILLE",Scafidi v. Hille,2015-12-10,No. 2014-CA-01261-SCT,634,662,official,180 So. 3d 634,,,https://api.case.law/v1/volumes/32044133496455/,180,32044133496455,https://api.case.law/v1/reporters/1025/,"Southern Reporter, Third Series",1025,https://api.case.law/v1/courts/miss/,Miss.,miss,9077,Mississippi Supreme Court,16,Mississippi,https://api.case.law/v1/jurisdictions/miss/,miss,False,Miss.,https://cite.case.law/so-3d/180/634/,"https://cite.case.law/pdf/6839481/Scafidi%20v.%20Hille,%20180%20So.%203d%20634%20(2015).pdf",[],12252,25722,245980815f6f1c7de3a7c453c8b286333383605b5db9e025034e4a0d1cc87d68,0.586,75518,3934741626,0.5257960904829008,9.585503611542935e-08,2131,1:26025728293e521b,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
6841230,https://api.case.law/v1/cases/6841230/,"James D. HOBSON, Jr. v. CHASE HOME FINANCE, LLC and Priority Trustee Services of Mississippi, LLC","Hobson v. Chase Home Finance, LLC",2015-12-10,No. 2014-CA-00405-SCT,1026,1037,official,179 So. 3d 1026,,,https://api.case.law/v1/volumes/32044133496679/,179,32044133496679,https://api.case.law/v1/reporters/1025/,"Southern Reporter, Third Series",1025,https://api.case.law/v1/courts/miss/,Miss.,miss,9077,Mississippi Supreme Court,16,Mississippi,https://api.case.law/v1/jurisdictions/miss/,miss,False,Miss.,https://cite.case.law/so-3d/179/1026/,"https://cite.case.law/pdf/6841230/Hobson%20v.%20Chase%20Home%20Finance,%20LLC,%20179%20So.%203d%201026%20(2015).pdf",[],5860,54267,0355443a9fed96ab740720ce9f6602c5198ff7d3327519d7062cddbef157dab3,0.503,35840,3863204859,0.3111278816476338,4.948983171752088e-08,1332,1:fbfe80b62a18ad83,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
6822034,https://api.case.law/v1/cases/6822034/,"ESTATE OF Mildred L. MCVEY, Appellant v. DEPARTMENT OF REVENUE, Finance and Administration Cabinet, Commonwealth of Kentucky, Appellee",Estate of McVey v. Department of Revenue,2015-12-17,2014-SC-000013-DG,233,253,official,480 S.W.3d 233,,,https://api.case.law/v1/volumes/32044133497487/,480,32044133497487,https://api.case.law/v1/reporters/612/,South Western Reporter Third Series,612,https://api.case.law/v1/courts/ky-1/,Ky.,ky-1,15318,Supreme Court of Kentucky,26,Kentucky,https://api.case.law/v1/jurisdictions/ky/,ky,False,Ky.,https://cite.case.law/sw3d/480/233/,"https://cite.case.law/pdf/6822034/Estate%20of%20McVey%20v.%20Department%20of%20Revenue,%20480%20S.W.3d%20233%20(2015).pdf",[],11034,9701,1464de1bd56dbf5122da15bfa39b43fb90a979a055cdcf315fb170faa4f55d0c,0.587,65586,1609573861,0.182636741491189,4.037307804377483e-08,1803,1:ea484a980ecbc6f3,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4273895,https://api.case.law/v1/cases/4273895/,"BUCKEYE PENNSAUKEN TERMINAL LLC, Plaintiff, v. DOMINIQUE TRADING CORP., et al., Defendants",Buckeye Pennsauken Terminal LLC v. Dominique Trading Corp.,2015-12-21,CIVIL ACTION NO. 14-4625,501,511,official,150 F. Supp. 3d 501,,,https://api.case.law/v1/volumes/32044133499210/,150,32044133499210,https://api.case.law/v1/reporters/999/,Federal Supplement 3d,999,https://api.case.law/v1/courts/ed-pa/,E.D. Pa.,ed-pa,8991,United States District Court for the Eastern District of Pennsylvania,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f-supp-3d/150/501/,"https://cite.case.law/pdf/4273895/Buckeye%20Pennsauken%20Terminal%20LLC%20v.%20Dominique%20Trading%20Corp.,%20150%20F.%20Supp.%203d%20501%20(2015).pdf",[],4560,58752,6dc71f14f78de5fbefe1e42ccd88527bd76c542dda7925b737fe1723cf6fa8ae,0.596,28559,3918587264,0.14287068468386027,4.037307804377483e-08,1239,1:ffbed4835b2ca425,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4291778,https://api.case.law/v1/cases/4291778/,"CONSERVATION COUNCIL FOR HAWAII, Center for Biological Diversity, and Turtle Island Restoration Network, Plaintiffs, v. NATIONAL MARINE FISHERIES SERVICE, United States Department of Commerce, and Penny Pritzker, Secretary of Commerce, Defendants",Conservation Council for Hawaii v. National Marine Fisheries Service,2015-12-23,CIVIL NO. 14-00528 LEK-RLP,1006,1043,official,154 F. Supp. 3d 1006,,,https://api.case.law/v1/volumes/32044133499574/,154,32044133499574,https://api.case.law/v1/reporters/999/,Federal Supplement 3d,999,https://api.case.law/v1/courts/d-haw/,D. Haw.,d-haw,9051,United States District Court for the District of Hawaii,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f-supp-3d/154/1006/,"https://cite.case.law/pdf/4291778/Conservation%20Council%20for%20Hawaii%20v.%20National%20Marine%20Fisheries%20Service,%20154%20F.%20Supp.%203d%201006%20(2015).pdf",[],19278,34372,28be67eab568af470d7798e837b3d05ed8a71de803b9e0c3494af12480418963,0.605,122204,1320191556,0.14386417487126232,4.037307804377483e-08,2831,1:daca6bd585c3060a,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
6831216,https://api.case.law/v1/cases/6831216/,"J & D TOWING, LLC, Petitioner, v. AMERICAN ALTERNATIVE INSURANCE CORPORATION, Respondent","J & D Towing, LLC v. American Alternative Insurance Corp.",2016-01-08,NO. 14-0574,649,678,official,478 S.W.3d 649,,,https://api.case.law/v1/volumes/32044133496950/,478,32044133496950,https://api.case.law/v1/reporters/612/,South Western Reporter Third Series,612,https://api.case.law/v1/courts/tex/,Tex.,tex,9992,Supreme Court of Texas,32,Texas,https://api.case.law/v1/jurisdictions/tex/,tex,False,Tex.,https://cite.case.law/sw3d/478/649/,"https://cite.case.law/pdf/6831216/J%20&%20D%20Towing,%20LLC%20v.%20American%20Alternative%20Insurance%20Corp.,%20478%20S.W.3d%20649%20(2016).pdf",[],15161,50360,d5d9a0fed6ab5d239366a7cd457701e6a77ab29dc1fd1be40218163a74597875,0.639,93294,766297272,0.36976870753027336,5.929557082410064e-08,2943,1:737c6bef3974db1a,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4089337,https://api.case.law/v1/cases/4089337/,"NATIONAL FEDERATION OF THE BLIND, on behalf of its members and itself; Michael May; Michael Hingson; Christina Thomas, on behalf of themselves and all others similarly situated, Plaintiffs-Appellants, v. UNITED AIRLINES INC., Defendant-Appellee",National Federation of the Blind v. United Airlines Inc.,2016-01-19,No. 11-16240,718,748,official,813 F.3d 718,,,https://api.case.law/v1/volumes/32044133497438/,813,32044133497438,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/9th-cir-1/,9th Cir.,9th-cir-1,8826,United States Court of Appeals for the Ninth Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/813/718/,"https://cite.case.law/pdf/4089337/National%20Federation%20of%20the%20Blind%20v.%20United%20Airlines%20Inc.,%20813%20F.3d%20718%20(2016).pdf",[],14677,52911,d73fa0356ccc9076f6dad0b3b476d30dca76854a03e4d33d1718cbb522f4f724,0.714,92861,3320762031,0.6614509397131388,1.4833807825954014e-07,2764,1:986fa6907fd8b199,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
12182834,https://api.case.law/v1/cases/12182834/,"Emma Carter HARDY ex rel. the Estate of Julius CARTER, Sr., deceased v. Julius L. HARDIN",Hardy ex rel. Estate of Carter v. Hardin,2016-01-22,1130612,622,634,official,200 So. 3d 622,,,https://api.case.law/v1/volumes/32044133501759/,200,32044133501759,https://api.case.law/v1/reporters/1025/,"Southern Reporter, Third Series",1025,https://api.case.law/v1/courts/ala/,Ala.,ala,10895,Alabama Supreme Court,23,Alabama,https://api.case.law/v1/jurisdictions/ala/,ala,False,Ala.,https://cite.case.law/so-3d/200/622/,"https://cite.case.law/pdf/12182834/Hardy%20ex%20rel.%20Estate%20of%20Carter%20v.%20Hardin,%20200%20So.%203d%20622%20(2016).pdf",[],6408,48141,6ee278ed4aef4ed416d09371ad12201365397c555514d65287588a2ea9234223,0.62,38104,1290255373,0.28843417953753864,4.60317527378241e-08,1316,1:94f78c7885b02068,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
12416202,https://api.case.law/v1/cases/12416202/,"Hodes & Nauser, MDs, P.A.; Herbert C. Hodes, M.D.; and Traci Lynn Nauser M.D., Appellees, v. Derek Schmidt, in His Official Capacity as Attorney General of the State of Kansas; and Stephen M. Howe, in His Official Capacity as District Attorney for Johnson County, Appellants","Hodes & Nauser, MDs, P.A. v. Schmidt",2016-01-22,"No. 114,153",274,343,official,52 Kan. App. 2d 274,parallel,368 P.3d 667,https://api.case.law/v1/volumes/32044142600196/,52,32044142600196,https://api.case.law/v1/reporters/472/,Kansas Court of Appeals Reports,472,https://api.case.law/v1/courts/kan-ct-app/,Kan. Ct. App.,kan-ct-app,9221,Kansas Court of Appeals,43,Kansas,https://api.case.law/v1/jurisdictions/kan/,kan,False,Kan.,https://cite.case.law/kan-app-2d/52/274/,"https://cite.case.law/pdf/12416202/Hodes%20&%20Nauser,%20MDs,%20P.A.%20v.%20Schmidt,%2052%20Kan.%20App.%202d%20274,%20368%20P.3d%20667%20(2016).pdf",[],26569,13529,c612be440b97929e92453689366c4a08c1769bc4f4cb9561d976f185b3a73dad,0.772,164718,1503802585,0.805092129515134,2.456776647599634e-07,4134,1:a0897486ac88a242,2021-09-21T20:02:18.861595+00:00,2018-10-24,2018,Harvard,,,,,,
12601432,https://api.case.law/v1/cases/12601432/,"Henry MONTGOMERY, Petitioner v. LOUISIANA.",Montgomery v. Louisiana,2016-01-25,No. 14–280.,718,750,official,136 S. Ct. 718,parallel,193 L. Ed. 2d 599,https://api.case.law/v1/volumes/SCt_136/,136,SCt_136,https://api.case.law/v1/reporters/1091/,Supreme Court Reporter,1091,https://api.case.law/v1/courts/us/,U.S.,us,9009,Supreme Court of the United States,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/s-ct/136/718/,,[],14455,22395,d841c80b70f2d7ec76f7a34a0a6a85e0dc759944d20ea56d2c920527a4fecc7b,,92057,1171019643,0.9996623368951095,1.1455064168510914e-05,2580,1:1cea7306df863417,2021-09-21T20:02:18.861595+00:00,2021-08-27,2021,Fastcase,,,,,,
4085510,https://api.case.law/v1/cases/4085510/,"Rosalie SIMON, et al., Appellants v. REPUBLIC OF HUNGARY, et al., Appellees",Simon v. Republic of Hungary,2016-01-29,No. 14-7082,127,153,official,812 F.3d 127,,,https://api.case.law/v1/volumes/32044133497420/,812,32044133497420,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/dc-cir-6/,D.C. Cir.,dc-cir-6,8770,United States Court of Appeals for the District of Columbia Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/812/127/4085510/,"https://cite.case.law/pdf/4085510/Simon%20v.%20Republic%20of%20Hungary,%20812%20F.3d%20127%20(2016).pdf",[],12121,27072,a25a791bc85d446c56aa8ee2ffef5d911f245b35778369e058d55cf7ed7b6bfc,0.688,77947,3988941248,0.12985820273261928,4.037307804377483e-08,2447,1:bbf4f1060e86f143,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
12186065,https://api.case.law/v1/cases/12186065/,"Roger ALVARADO, M.D., et al. v. The ESTATE OF Madeline KIDD, deceased, by and through its personal representative James O. Kidd, Sr.; Mobile Infirmary Association, d/b/a Mobile Infirmary Medical Center, et al. v. The Estate of Madeline Kidd, deceased, by and through its personal representative James O. Kidd, Sr.",Alvarado v. Estate of Kidd,2016-01-29,1140706 and 1140752,1188,1206,official,205 So. 3d 1188,,,https://api.case.law/v1/volumes/32044133502583/,205,32044133502583,https://api.case.law/v1/reporters/1025/,"Southern Reporter, Third Series",1025,https://api.case.law/v1/courts/ala/,Ala.,ala,10895,Alabama Supreme Court,23,Alabama,https://api.case.law/v1/jurisdictions/ala/,ala,False,Ala.,https://cite.case.law/so-3d/205/1188/,"https://cite.case.law/pdf/12186065/Alvarado%20v.%20Estate%20of%20Kidd,%20205%20So.%203d%201188%20(2016).pdf",[],10938,8741,d75dbc3b9a420b99be3a9335312f1f81119ea04eb25e49749629071007936414,0.634,67137,4265288229,0.5971937859949545,1.2171137531617972e-07,2032,1:390eabb9953a47e9,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
12209826,https://api.case.law/v1/cases/12209826/,"STATE OF NORTH CAROLINA, upon the relation of PATRICK L. McCRORY, individually and in his official capacity as Governor of the State of North Carolina; JAMES B. HUNT, JR.; and JAMES G. MARTIN v. PHILIP E. BERGER, in his official capacity as President Pro Tempore of the North Carolina Senate; TIMOTHY K. MOORE, in his official capacity as Speaker of the North Carolina House of Representatives; and, in their official capacities as members of the Coal Ash Management Commission, HARRELL JAMISON AUTEN III, TIM L. BENNETT, D. ALLEN HAYES, SCOTT FLANAGAN, RAJARAM JANARDHANAM, and LISA D. RIEGEL",State ex rel. McCrory v. Berger,2016-01-29,No. 113A15,633,665,official,368 N.C. 633,,,https://api.case.law/v1/volumes/32044133503177/,368,32044133503177,https://api.case.law/v1/reporters/549/,North Carolina Reports,549,https://api.case.law/v1/courts/nc/,N.C.,nc,9292,Supreme Court of North Carolina,5,North Carolina,https://api.case.law/v1/jurisdictions/nc/,nc,True,N.C.,https://cite.case.law/nc/368/633/,"https://cite.case.law/pdf/12209826/State%20ex%20rel.%20McCrory%20v.%20Berger,%20368%20N.C.%20633%20(2016).pdf",[],14121,45547,08ffbbe3360c35504ef57b6cd3c1c705f70c0b631d394d246d6ac1e76dfd85b8,0.718,89520,412266987,0.5849732388957779,1.165676675242748e-07,2448,1:89a55111241fa550,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
12309985,https://api.case.law/v1/cases/12309985/,"Rosalie SIMON, et al., Appellants v. REPUBLIC OF HUNGARY, et al., Appellees",Simon v. Republic of Hungary,2016-01-29,No. 14-7082,67,93,official,421 U.S. App. D.C. 67,parallel,812 F.3d 127,https://api.case.law/v1/volumes/32044142596485/,421,32044142596485,https://api.case.law/v1/reporters/1038/,United States Court of Appeals for the District of Columbia Circuit,1038,https://api.case.law/v1/courts/dc-cir-6/,D.C. Cir.,dc-cir-6,8770,United States Court of Appeals for the District of Columbia Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/us-app-dc/421/67/,"https://cite.case.law/pdf/12309985/Simon%20v.%20Republic%20of%20Hungary,%20421%20U.S.%20App.%20D.C.%2067,%20812%20F.3d%20127%20(2016).pdf",[],12132,36011,24e01ec5812715fcdadac80cf2db7536dcdc349838b98b19892da4be87b8f1b9,0.602,77821,2302577835,0.2502230333344338,4.037307804377483e-08,2438,1:bbf4f1060e86f143,2021-09-21T20:02:18.861595+00:00,2018-10-23,2018,Harvard,,,,,,
4085699,https://api.case.law/v1/cases/4085699/,"UNITED STATES of America, Plaintiff-Appellee, v. James ALSANTE, Defendant-Appellant",United States v. Alsante,2016-02-05,No. 15-5343,544,551,official,812 F.3d 544,,,https://api.case.law/v1/volumes/32044133497420/,812,32044133497420,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/6th-cir-1/,6th Cir.,6th-cir-1,8864,United States Court of Appeals for the Sixth Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/812/544/,"https://cite.case.law/pdf/4085699/United%20States%20v.%20Alsante,%20812%20F.3d%20544%20(2016).pdf",[],3388,18330,9043b93d8283432f683fca0e3c8c12ed859fffef85c64b551ee7450f5725509d,0.67,21557,311510938,0.4221599665927824,6.98581152765751e-08,1162,1:a0703fc3eb940b61,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
6806604,https://api.case.law/v1/cases/6806604/,"Thomas CORRIGAN and Deborah Elaine Corrigan a/k/a Deborah Elaine Martin, Appellants, v. BANK OF AMERICA, N.A., successor by merger to Bac Home Loans Servicing, LP f/k/a Countrywide Home Loans Servicing LP, Appellee","Corrigan v. Bank of America, N.A.",2016-02-05,No. 2D14-3208,187,196,official,189 So. 3d 187,,,https://api.case.law/v1/volumes/32044133498584/,189,32044133498584,https://api.case.law/v1/reporters/1025/,"Southern Reporter, Third Series",1025,https://api.case.law/v1/courts/fla-dist-ct-app/,Fla. Dist. Ct. App.,fla-dist-ct-app,12092,Florida District Court of Appeal,28,Florida,https://api.case.law/v1/jurisdictions/fla/,fla,False,Fla.,https://cite.case.law/so-3d/189/187/6806604/,"https://cite.case.law/pdf/6806604/Corrigan%20v.%20Bank%20of%20America,%20N.A.,%20189%20So.%203d%20187%20(2016).pdf",[],4934,30852,655e8ca2e612697c782f012101edfe045d87140dc63be220230b29c99eadf38d,0.625,29696,1656846468,0.18234927415946695,4.037307804377483e-08,1389,1:e5ae04d6796d00f6,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
4087641,https://api.case.law/v1/cases/4087641/,"UNITED STATES of America, Plaintiff-Appellee, v. Michael HERROLD, Defendant-Appellant",United States v. Herrold,2016-02-12,No. 14-11317,595,600,official,813 F.3d 595,,,https://api.case.law/v1/volumes/32044133497438/,813,32044133497438,https://api.case.law/v1/reporters/933/,Federal Reporter 3d Series,933,https://api.case.law/v1/courts/5th-cir/,5th Cir.,5th-cir,8820,United States Court of Appeals for the Fifth Circuit,39,United States,https://api.case.law/v1/jurisdictions/us/,us,False,U.S.,https://cite.case.law/f3d/813/595/,"https://cite.case.law/pdf/4087641/United%20States%20v.%20Herrold,%20813%20F.3d%20595%20(2016).pdf",[],2063,35398,34b7acc2dc74e71866f5b4e85e9d744ddb93cc6dc32c943486517637877f88b3,0.735,12748,2086373958,0.6804116207848341,1.581599020476692e-07,677,1:defa09dc6969430d,2021-09-21T20:02:18.861595+00:00,2019-08-29,2018,Harvard,,,,,,
